pca_components,explained_variance,compression_ratio,k,jump_penalty,silhouette,inertia,objective,jumps,average_duration_weeks,min_cluster_size,max_cluster_share,cluster_sizes,market_regime_feasible,attention_ready,tuning_score
3,0.3790307607004756,18.0,8,4.0,0.3221406489005048,3047.9889470438357,3467.9889470438357,105,5.462264150943396,2,0.4265975820379965,"112,82,2,47,44,40,247,5",False,False,0.2921406489005048
3,0.3790307607004756,18.0,8,8.0,0.28779262189192284,3244.498069437218,3828.498069437218,73,7.824324324324325,2,0.43005181347150256,"105,82,2,53,44,39,249,5",False,False,0.2577926218919228
3,0.3790307607004756,18.0,8,16.0,0.25978266977720565,3531.072692896787,4299.072692896787,48,11.816326530612244,2,0.44041450777202074,"108,83,2,49,43,34,255,5",False,False,0.22978266977720566
3,0.3790307607004756,18.0,8,32.0,0.20334187260555947,4043.497657177303,4843.497657177303,25,22.26923076923077,2,0.4369602763385147,"145,76,2,11,43,44,253,5",False,False,0.17334187260555947
3,0.3790307607004756,18.0,8,64.0,0.15651305941947527,4531.430667598702,5171.430667598702,10,52.63636363636363,2,0.3385146804835924,"159,121,42,4,2,196,29,26",False,False,0.12651305941947527
5,0.5118327253123616,10.8,2,0.0,0.3170278534157743,12351.367797763787,12351.367797763787,3,144.75,205,0.6459412780656304,"205,374",False,False,0.3170278534157743
5,0.5118327253123616,10.8,2,0.1,0.3170278534157743,12351.367797763787,12351.667797763786,3,144.75,205,0.6459412780656304,"205,374",False,False,0.3170278534157743
5,0.5118327253123616,10.8,2,0.25,0.3170278534157743,12351.367797763787,12352.117797763787,3,144.75,205,0.6459412780656304,"205,374",False,False,0.3170278534157743
5,0.5118327253123616,10.8,2,0.5,0.3170278534157743,12351.367797763787,12352.867797763787,3,144.75,205,0.6459412780656304,"205,374",False,False,0.3170278534157743
5,0.5118327253123616,10.8,2,1.0,0.3170278534157743,12351.367797763787,12354.367797763787,3,144.75,205,0.6459412780656304,"205,374",False,False,0.3170278534157743
5,0.5118327253123616,10.8,2,2.0,0.3170278534157743,12351.367797763787,12357.367797763787,3,144.75,205,0.6459412780656304,"205,374",False,False,0.3170278534157743
5,0.5118327253123616,10.8,2,4.0,0.3170278534157743,12351.367797763787,12363.367797763787,3,144.75,205,0.6459412780656304,"205,374",False,False,0.3170278534157743
5,0.5118327253123616,10.8,2,8.0,0.3170278534157743,12351.367797763787,12375.367797763787,3,144.75,205,0.6459412780656304,"205,374",False,False,0.3170278534157743
5,0.5118327253123616,10.8,2,16.0,0.3170278534157743,12351.367797763787,12399.367797763787,3,144.75,205,0.6459412780656304,"205,374",False,False,0.3170278534157743
5,0.5118327253123616,10.8,2,32.0,0.3170278534157743,12351.367797763787,12447.367797763787,3,144.75,205,0.6459412780656304,"205,374",False,False,0.3170278534157743
5,0.5118327253123616,10.8,2,64.0,0.3170278534157743,12351.367797763787,12543.367797763787,3,144.75,205,0.6459412780656304,"205,374",False,False,0.3170278534157743
5,0.5118327253123616,10.8,3,0.0,0.32576415513574364,10382.501084235026,10382.501084235026,70,8.154929577464788,61,0.5682210708117443,"189,329,61",True,True,0.32576415513574364
5,0.5118327253123616,10.8,3,0.1,0.32576415513574364,10382.501084235026,10389.501084235026,70,8.154929577464788,61,0.5682210708117443,"189,329,61",True,True,0.32576415513574364
5,0.5118327253123616,10.8,3,0.25,0.3250293631318864,10382.659642202632,10399.909642202632,69,8.271428571428572,61,0.5664939550949913,"190,328,61",True,True,0.3250293631318864
5,0.5118327253123616,10.8,3,0.5,0.3250293631318864,10382.659642202632,10417.159642202632,69,8.271428571428572,61,0.5664939550949913,"190,328,61",True,True,0.3250293631318864
5,0.5118327253123616,10.8,3,1.0,0.3315109657924411,10416.635841889503,10437.635841889503,21,26.318181818181817,29,0.6044905008635578,"200,29,350",True,True,0.3315109657924411
5,0.5118327253123616,10.8,3,2.0,0.3315109657924411,10416.635841889503,10458.635841889503,21,26.318181818181817,29,0.6044905008635578,"200,29,350",True,True,0.3315109657924411
5,0.5118327253123616,10.8,3,4.0,0.3333552023772539,10405.564060005487,10425.564060005487,5,96.5,20,0.6200345423143351,"200,20,359",False,False,0.3333552023772539
5,0.5118327253123616,10.8,3,8.0,0.3325508859903385,10402.217542339065,10442.217542339065,5,96.5,17,0.6252158894645942,"200,362,17",False,False,0.3125508859903385
5,0.5118327253123616,10.8,3,16.0,0.333888436193347,10414.022543037325,10462.022543037325,3,144.75,19,0.6200345423143351,"201,359,19",False,False,0.313888436193347
5,0.5118327253123616,10.8,3,32.0,0.3215977627179611,10340.200632643584,10436.200632643584,3,144.75,6,0.6424870466321243,"372,6,201",False,False,0.30159776271796107
5,0.5118327253123616,10.8,3,64.0,0.3215977627179611,10340.200632643584,10532.200632643584,3,144.75,6,0.6424870466321243,"201,6,372",False,False,0.30159776271796107
5,0.5118327253123616,10.8,4,0.0,0.34191635952058386,8749.056753163186,8749.056753163186,55,10.339285714285714,12,0.5941278065630398,"173,344,12,50",False,False,0.32191635952058384
5,0.5118327253123616,10.8,4,0.1,0.3451986159600263,8660.464690962528,8661.164690962529,7,72.375,5,0.6252158894645942,"200,12,362,5",False,False,0.3251986159600263
5,0.5118327253123616,10.8,4,0.25,0.3444118609487818,8660.732600168529,8661.982600168529,5,96.5,5,0.6234887737478411,"201,12,361,5",False,False,0.32441186094878177
5,0.5118327253123616,10.8,4,0.5,0.3444118609487818,8660.732600168529,8663.232600168529,5,96.5,5,0.6234887737478411,"201,12,361,5",False,False,0.32441186094878177
5,0.5118327253123616,10.8,4,1.0,0.3444118609487818,8660.732600168529,8665.732600168529,5,96.5,5,0.6234887737478411,"201,12,361,5",False,False,0.32441186094878177
5,0.5118327253123616,10.8,4,2.0,0.3444118609487818,8660.732600168529,8670.732600168529,5,96.5,5,0.6234887737478411,"201,12,361,5",False,False,0.32441186094878177
5,0.5118327253123616,10.8,4,4.0,0.3444118609487818,8660.732600168529,8680.732600168529,5,96.5,5,0.6234887737478411,"201,12,361,5",False,False,0.32441186094878177
5,0.5118327253123616,10.8,4,8.0,0.3405864574401036,8868.7635184695,8964.7635184695,12,44.53846153846154,12,0.6269430051813472,"363,20,184,12",False,False,0.32058645744010356
5,0.5118327253123616,10.8,4,16.0,0.3405864574401036,8868.7635184695,9060.7635184695,12,44.53846153846154,12,0.6269430051813472,"184,20,363,12",False,False,0.32058645744010356
5,0.5118327253123616,10.8,4,32.0,0.34531343408614124,8669.07522724523,8829.07522724523,5,96.5,6,0.6217616580310881,"201,360,12,6",False,False,0.3253134340861412
5,0.5118327253123616,10.8,4,64.0,0.3455804658113122,8732.64064066762,8988.64064066762,4,115.8,7,0.6200345423143351,"359,7,201,12",False,False,0.32558046581131217
5,0.5118327253123616,10.8,5,0.0,0.3351744038339897,7400.121423360881,7400.121423360881,88,6.50561797752809,5,0.5371329879101899,"187,311,64,5,12",False,False,0.3151744038339897
5,0.5118327253123616,10.8,5,0.1,0.3351744038339897,7400.121423360881,7408.921423360881,88,6.50561797752809,5,0.5371329879101899,"187,311,64,5,12",False,False,0.3151744038339897
5,0.5118327253123616,10.8,5,0.25,0.3351744038339897,7400.121423360881,7422.121423360881,88,6.50561797752809,5,0.5371329879101899,"187,311,64,5,12",False,False,0.3151744038339897
5,0.5118327253123616,10.8,5,0.5,0.3372116187973922,7401.517566415076,7443.017566415076,83,6.892857142857143,5,0.538860103626943,"188,312,62,5,12",False,False,0.3172116187973922
5,0.5118327253123616,10.8,5,1.0,0.3360051164572186,7402.878040967731,7483.878040967731,81,7.060975609756097,5,0.5371329879101899,"188,311,63,5,12",False,False,0.31600511645721857
5,0.5118327253123616,10.8,5,2.0,0.33443529882697015,7409.519325363853,7559.519325363853,75,7.618421052631579,5,0.533678756476684,"189,309,64,5,12",False,False,0.31443529882697013
5,0.5118327253123616,10.8,5,4.0,0.33414688000017295,7424.984825010044,7700.984825010044,69,8.271428571428572,5,0.5354058721934369,"189,310,63,5,12",False,False,0.31414688000017293
5,0.5118327253123616,10.8,5,8.0,0.3286190653479286,7546.17154406024,7906.17154406024,45,12.58695652173913,5,0.5492227979274611,"193,318,51,5,12",False,False,0.3086190653479286
5,0.5118327253123616,10.8,5,16.0,0.3395443336748064,7680.759580356319,7904.759580356319,14,38.6,6,0.6183074265975821,"358,6,160,12,43",False,False,0.3195443336748064
5,0.5118327253123616,10.8,5,32.0,0.33845272731254566,7765.314556936961,8085.314556936961,10,52.63636363636363,6,0.6252158894645942,"362,6,162,12,37",False,False,0.31845272731254565
5,0.5118327253123616,10.8,5,64.0,0.326330447418156,7969.269274832332,8289.269274832332,5,96.5,6,0.6234887737478411,"13,40,361,6,159",False,False,0.30633044741815596
5,0.5118327253123616,10.8,6,0.0,0.33436857945036963,6338.659020579134,6338.659020579134,114,5.034782608695652,5,0.5302245250431779,"135,307,61,5,12,59",False,False,0.3143685794503696
5,0.5118327253123616,10.8,6,0.1,0.33436857945036963,6338.659020579134,6350.059020579134,114,5.034782608695652,5,0.5302245250431779,"135,307,61,5,12,59",False,False,0.3143685794503696
5,0.5118327253123616,10.8,6,0.25,0.3354428744667886,6338.718655597551,6366.718655597551,112,5.123893805309734,5,0.531951640759931,"135,308,60,5,12,59",False,False,0.3154428744667886
5,0.5118327253123616,10.8,6,0.5,0.3354428744667886,6338.718655597551,6394.718655597551,112,5.123893805309734,5,0.531951640759931,"135,308,60,5,12,59",False,False,0.3154428744667886
5,0.5118327253123616,10.8,6,1.0,0.33718913456823063,6344.099237476625,6448.099237476625,104,5.514285714285714,5,0.5354058721934369,"135,310,58,5,12,59",False,False,0.3171891345682306
5,0.5118327253123616,10.8,6,2.0,0.335130766022012,6365.997583060516,6543.997583060516,89,6.433333333333334,5,0.5302245250431779,"139,307,59,5,12,57",False,False,0.315130766022012
5,0.5118327253123616,10.8,6,4.0,0.33061303110427886,6416.614064385691,6708.614064385691,73,7.824324324324325,5,0.5354058721934369,"62,310,12,5,136,54",False,False,0.31061303110427885
5,0.5118327253123616,10.8,6,8.0,0.32794035221207674,6477.728930272617,6973.728930272617,62,9.19047619047619,5,0.540587219343696,"63,313,12,5,137,49",False,False,0.3079403522120767
5,0.5118327253123616,10.8,6,16.0,0.3275668421875707,6690.797400981035,7314.797400981035,39,14.475,4,0.5561312607944733,"149,322,43,4,12,49",False,False,0.3075668421875707
5,0.5118327253123616,10.8,6,32.0,0.2277777290282085,7234.35381156676,7714.35381156676,15,36.1875,6,0.5025906735751295,"291,6,162,12,39,69",False,False,0.2077777290282085
5,0.5118327253123616,10.8,6,64.0,0.2504495626719889,7522.894817224008,7906.894817224008,6,82.71428571428571,6,0.5647668393782384,"32,42,13,6,159,327",False,False,0.23044956267198893
5,0.5118327253123616,10.8,7,0.0,0.27963736090818603,5579.805496006738,5579.805496006738,187,3.0797872340425534,4,0.38341968911917096,"136,103,222,4,12,51,51",False,False,0.259637360908186
5,0.5118327253123616,10.8,7,0.1,0.27963736090818603,5579.805496006738,5598.505496006738,187,3.0797872340425534,4,0.38341968911917096,"136,103,222,4,12,51,51",False,False,0.259637360908186
5,0.5118327253123616,10.8,7,0.25,0.28836293306124244,5580.42916177358,5622.17916177358,167,3.4464285714285716,4,0.4058721934369603,"137,90,235,4,12,50,51",False,False,0.2683629330612424
5,0.5118327253123616,10.8,7,0.5,0.289880082144161,5580.554271353296,5662.554271353296,164,3.5090909090909093,4,0.4075993091537133,"139,89,236,4,12,48,51",False,False,0.269880082144161
5,0.5118327253123616,10.8,7,1.0,0.28817963110805006,5587.590236475246,5744.590236475246,157,3.6645569620253164,4,0.4075993091537133,"136,88,236,4,12,51,52",False,False,0.26817963110805004
5,0.5118327253123616,10.8,7,2.0,0.2862740299882609,5617.44942805738,5885.44942805738,134,4.288888888888889,4,0.41450777202072536,"52,240,86,48,137,12,4",False,False,0.2662740299882609
5,0.5118327253123616,10.8,7,4.0,0.2855409543796038,5688.392351752133,6116.392351752133,107,5.361111111111111,4,0.42487046632124353,"246,44,137,12,54,82,4",False,False,0.2655409543796038
5,0.5118327253123616,10.8,7,8.0,0.26624642131726967,5883.2912019612,6435.2912019612,69,8.271428571428572,4,0.4214162348877375,"244,42,138,12,56,83,4",False,False,0.24624642131726968
5,0.5118327253123616,10.8,7,16.0,0.23250195052802222,6180.609103433514,6836.609103433514,41,13.785714285714286,4,0.4058721934369603,"235,35,147,12,47,99,4",False,False,0.21250195052802223
5,0.5118327253123616,10.8,7,32.0,0.21663551082754098,6538.61814554901,7306.61814554901,24,23.16,4,0.41278065630397237,"36,97,12,4,239,29,162",False,False,0.196635510827541
5,0.5118327253123616,10.8,7,64.0,0.2539128852047993,7067.331900261217,7643.331900261217,9,57.9,3,0.5647668393782384,"42,32,13,4,327,3,158",False,False,0.23391288520479933
5,0.5118327253123616,10.8,8,0.0,0.2565058994585526,5265.130055436615,5265.130055436615,196,2.9390862944162435,4,0.33678756476683935,"68,45,131,56,68,4,12,195",False,False,0.23650589945855263
5,0.5118327253123616,10.8,8,0.1,0.2565058994585526,5265.130055436615,5284.730055436616,196,2.9390862944162435,4,0.33678756476683935,"68,45,131,56,68,4,12,195",False,False,0.23650589945855263
5,0.5118327253123616,10.8,8,0.25,0.2594753557569697,5263.10353021788,5310.35353021788,189,3.0473684210526315,4,0.34196891191709844,"68,45,135,52,65,4,12,198",False,False,0.23947535575696968
5,0.5118327253123616,10.8,8,0.5,0.26066636193816284,5265.0358349560975,5357.0358349560975,184,3.1297297297297297,4,0.3454231433506045,"66,45,134,53,65,4,12,200",False,False,0.24066636193816285
5,0.5118327253123616,10.8,8,1.0,0.249383103792632,5251.52634499252,5424.52634499252,173,3.3275862068965516,4,0.32642487046632124,"189,46,30,141,82,12,4,75",False,False,0.22938310379263202
5,0.5118327253123616,10.8,8,2.0,0.2619581523313245,5283.027833708796,5567.027833708796,142,4.048951048951049,4,0.3644214162348877,"211,50,29,138,59,12,4,76",False,False,0.24195815233132453
5,0.5118327253123616,10.8,8,4.0,0.26485499048478905,5352.395575687735,5800.395575687735,112,5.123893805309734,4,0.38341968911917096,"222,53,22,137,52,12,4,77",False,False,0.24485499048478906
5,0.5118327253123616,10.8,8,8.0,0.22857611520490745,5547.1117009747395,6187.1117009747395,80,7.148148148148148,4,0.3454231433506045,"31,55,4,62,200,136,79,12",False,False,0.20857611520490746
5,0.5118327253123616,10.8,8,16.0,0.1938805446334282,5911.835953832932,6663.835953832932,47,12.0625,4,0.35060449050086356,"203,47,28,147,63,12,4,75",False,False,0.1738805446334282
5,0.5118327253123616,10.8,8,32.0,0.1591756514214517,6541.378769174455,7117.378769174455,18,30.473684210526315,3,0.3005181347150259,"3,36,4,134,174,162,54,12",False,False,0.13917565142145172
5,0.5118327253123616,10.8,8,64.0,0.1269747306543787,6981.101711138592,7557.101711138592,9,57.9,2,0.30915371329879104,"2,40,4,179,150,159,32,13",False,False,0.1069747306543787
8,0.6368888090553393,6.75,2,0.0,0.25388220488121854,16253.20456042884,16253.20456042884,5,96.5,204,0.6476683937823834,"204,375",False,False,0.25388220488121854
8,0.6368888090553393,6.75,2,0.1,0.25311536890914343,16253.260699405164,16253.560699405163,3,144.75,205,0.6459412780656304,"205,374",False,False,0.25311536890914343
8,0.6368888090553393,6.75,2,0.25,0.25311536890914343,16253.260699405164,16254.010699405164,3,144.75,205,0.6459412780656304,"205,374",False,False,0.25311536890914343
8,0.6368888090553393,6.75,2,0.5,0.25311536890914343,16253.260699405164,16254.760699405164,3,144.75,205,0.6459412780656304,"205,374",False,False,0.25311536890914343
8,0.6368888090553393,6.75,2,1.0,0.25311536890914343,16253.260699405164,16256.260699405164,3,144.75,205,0.6459412780656304,"205,374",False,False,0.25311536890914343
8,0.6368888090553393,6.75,2,2.0,0.25311536890914343,16253.260699405164,16259.260699405164,3,144.75,205,0.6459412780656304,"205,374",False,False,0.25311536890914343
8,0.6368888090553393,6.75,2,4.0,0.25311536890914343,16253.260699405164,16265.260699405164,3,144.75,205,0.6459412780656304,"205,374",False,False,0.25311536890914343
8,0.6368888090553393,6.75,2,8.0,0.25311536890914343,16253.260699405164,16277.260699405164,3,144.75,205,0.6459412780656304,"205,374",False,False,0.25311536890914343
8,0.6368888090553393,6.75,2,16.0,0.25311536890914343,16253.260699405164,16301.260699405164,3,144.75,205,0.6459412780656304,"205,374",False,False,0.25311536890914343
8,0.6368888090553393,6.75,2,32.0,0.25311536890914343,16253.260699405164,16349.260699405164,3,144.75,205,0.6459412780656304,"205,374",False,False,0.25311536890914343
8,0.6368888090553393,6.75,2,64.0,0.25311536890914343,16253.260699405164,16445.260699405164,3,144.75,205,0.6459412780656304,"205,374",False,False,0.25311536890914343
8,0.6368888090553393,6.75,3,0.0,0.26361604593537574,14267.01131994386,14267.01131994386,9,57.9,21,0.6200345423143351,"359,199,21",False,False,0.26361604593537574
8,0.6368888090553393,6.75,3,0.1,0.26361604593537574,14267.01131994386,14267.91131994386,9,57.9,21,0.6200345423143351,"359,199,21",False,False,0.26361604593537574
8,0.6368888090553393,6.75,3,0.25,0.26361604593537574,14267.01131994386,14269.26131994386,9,57.9,21,0.6200345423143351,"359,199,21",False,False,0.26361604593537574
8,0.6368888090553393,6.75,3,0.5,0.2628856921612956,14267.468167793639,14270.968167793639,7,72.375,21,0.6183074265975821,"358,200,21",False,False,0.2628856921612956
8,0.6368888090553393,6.75,3,1.0,0.2631605797020963,14265.28526624788,14270.28526624788,5,96.5,20,0.6200345423143351,"359,200,20",False,False,0.2631605797020963
8,0.6368888090553393,6.75,3,2.0,0.2631605797020963,14265.28526624788,14275.28526624788,5,96.5,20,0.6200345423143351,"359,200,20",False,False,0.2631605797020963
8,0.6368888090553393,6.75,3,4.0,0.2631605797020963,14265.28526624788,14285.28526624788,5,96.5,20,0.6200345423143351,"359,200,20",False,False,0.2631605797020963
8,0.6368888090553393,6.75,3,8.0,0.26498902315732237,14267.469135480615,14291.469135480615,3,144.75,19,0.6234887737478411,"199,361,19",False,False,0.24498902315732238
8,0.6368888090553393,6.75,3,16.0,0.26498902315732237,14267.469135480615,14315.469135480615,3,144.75,19,0.6234887737478411,"199,361,19",False,False,0.24498902315732238
8,0.6368888090553393,6.75,3,32.0,0.26476323917606626,14263.87449256449,14359.87449256449,3,144.75,16,0.6286701208981001,"199,16,364",False,False,0.24476323917606627
8,0.6368888090553393,6.75,3,64.0,0.2550657814154132,14207.357965351915,14399.357965351915,3,144.75,6,0.6424870466321243,"201,6,372",False,False,0.2350657814154132
8,0.6368888090553393,6.75,4,0.0,0.2691635950530234,12500.789756625938,12500.789756625938,51,11.134615384615385,12,0.5975820379965457,"346,173,12,48",False,False,0.2491635950530234
8,0.6368888090553393,6.75,4,0.1,0.2691635950530234,12500.789756625938,12505.889756625938,51,11.134615384615385,12,0.5975820379965457,"346,173,12,48",False,False,0.2491635950530234
8,0.6368888090553393,6.75,4,0.25,0.2691635950530234,12500.789756625938,12513.539756625938,51,11.134615384615385,12,0.5975820379965457,"346,173,12,48",False,False,0.2491635950530234
8,0.6368888090553393,6.75,4,0.5,0.2691635950530234,12500.789756625938,12526.289756625938,51,11.134615384615385,12,0.5975820379965457,"346,173,12,48",False,False,0.2491635950530234
8,0.6368888090553393,6.75,4,1.0,0.2691635950530234,12500.789756625938,12551.789756625938,51,11.134615384615385,12,0.5975820379965457,"346,173,12,48",False,False,0.2491635950530234
8,0.6368888090553393,6.75,4,2.0,0.2691635950530234,12500.789756625938,12602.789756625938,51,11.134615384615385,12,0.5975820379965457,"346,173,12,48",False,False,0.2491635950530234
8,0.6368888090553393,6.75,4,4.0,0.26986169873415483,12524.618606517837,12688.618606517837,41,13.785714285714286,12,0.6044905008635578,"350,172,12,45",False,False,0.24986169873415484
8,0.6368888090553393,6.75,4,8.0,0.269207614960391,12638.842145989984,12758.842145989984,15,36.1875,12,0.6286701208981001,"178,12,364,25",False,False,0.24920761496039098
8,0.6368888090553393,6.75,4,16.0,0.26018599287157324,12764.109004985134,12828.109004985134,4,115.8,5,0.5682210708117443,"201,44,329,5",False,False,0.24018599287157325
8,0.6368888090553393,6.75,4,32.0,0.26018599287157324,12764.109004985134,12892.109004985134,4,115.8,5,0.5682210708117443,"201,44,329,5",False,False,0.24018599287157325
8,0.6368888090553393,6.75,4,64.0,0.26018599287157324,12764.109004985134,13020.109004985134,4,115.8,5,0.5682210708117443,"201,44,329,5",False,False,0.24018599287157325
8,0.6368888090553393,6.75,5,0.0,0.25836134754951984,11158.075620124328,11158.075620124328,87,6.579545454545454,5,0.538860103626943,"186,312,64,5,12",False,False,0.23836134754951985
8,0.6368888090553393,6.75,5,0.1,0.25836134754951984,11158.075620124328,11166.775620124328,87,6.579545454545454,5,0.538860103626943,"186,312,64,5,12",False,False,0.23836134754951985
8,0.6368888090553393,6.75,5,0.25,0.25980635032133853,11158.107926823597,11179.357926823597,85,6.732558139534884,5,0.540587219343696,"186,313,63,5,12",False,False,0.23980635032133854
8,0.6368888090553393,6.75,5,0.5,0.25980635032133853,11158.107926823597,11200.607926823597,85,6.732558139534884,5,0.540587219343696,"186,313,63,5,12",False,False,0.23980635032133854
8,0.6368888090553393,6.75,5,1.0,0.26464552635398714,11183.274428356346,11230.274428356346,47,12.0625,5,0.6027633851468048,"349,12,144,69,5",False,False,0.24464552635398715
8,0.6368888090553393,6.75,5,2.0,0.2652119325778383,11194.565546814247,11268.565546814247,37,15.236842105263158,5,0.6079447322970639,"352,12,146,64,5",False,False,0.24521193257783833
8,0.6368888090553393,6.75,5,4.0,0.26342006105346477,11218.333574599594,11334.333574599594,29,19.3,5,0.613126079447323,"355,12,143,64,5",False,False,0.24342006105346478
8,0.6368888090553393,6.75,5,8.0,0.2620139934168759,11233.356464540597,11441.356464540597,26,21.444444444444443,5,0.613126079447323,"355,12,142,65,5",False,False,0.24201399341687593
8,0.6368888090553393,6.75,5,16.0,0.2703326703825366,11327.578415892203,11551.578415892203,14,38.6,5,0.6200345423143351,"359,12,160,43,5",False,False,0.2503326703825366
8,0.6368888090553393,6.75,5,32.0,0.2696905273175236,11402.33726081057,11722.33726081057,10,52.63636363636363,5,0.6234887737478411,"361,12,162,39,5",False,False,0.2496905273175236
8,0.6368888090553393,6.75,5,64.0,0.26237330030255257,11608.850959495578,11928.850959495578,5,96.5,5,0.6217616580310881,"42,360,13,5,159",False,False,0.24237330030255258
8,0.6368888090553393,6.75,6,0.0,0.2625404319517576,10000.194827591382,10000.194827591382,102,5.621359223300971,4,0.5371329879101899,"56,135,12,61,311,4",False,False,0.2425404319517576
8,0.6368888090553393,6.75,6,0.1,0.2625404319517576,10000.194827591382,10010.394827591383,102,5.621359223300971,4,0.5371329879101899,"56,135,12,61,311,4",False,False,0.2425404319517576
8,0.6368888090553393,6.75,6,0.25,0.2625404319517576,10000.194827591382,10025.694827591382,102,5.621359223300971,4,0.5371329879101899,"56,135,12,61,311,4",False,False,0.2425404319517576
8,0.6368888090553393,6.75,6,0.5,0.2625404319517576,10000.194827591382,10051.194827591382,102,5.621359223300971,4,0.5371329879101899,"56,135,12,61,311,4",False,False,0.2425404319517576
8,0.6368888090553393,6.75,6,1.0,0.2627014710851376,10002.42225040124,10098.42225040124,96,5.969072164948454,4,0.5371329879101899,"56,136,12,60,311,4",False,False,0.2427014710851376
8,0.6368888090553393,6.75,6,2.0,0.2618843723658257,10023.907025147048,10181.907025147048,79,7.2375,4,0.5354058721934369,"55,139,12,59,310,4",False,False,0.2418843723658257
8,0.6368888090553393,6.75,6,4.0,0.2616182877905752,10053.135083381458,10333.135083381458,70,8.154929577464788,4,0.538860103626943,"53,138,12,60,312,4",False,False,0.24161828779057523
8,0.6368888090553393,6.75,6,8.0,0.26007230445855706,10091.595198530636,10579.595198530636,61,9.338709677419354,4,0.542314335060449,"50,139,12,60,314,4",False,False,0.24007230445855707
8,0.6368888090553393,6.75,6,16.0,0.2189867679553352,10545.080419501039,10737.080419501039,12,44.53846153846154,5,0.5025906735751295,"291,72,160,39,5,12",False,False,0.1989867679553352
8,0.6368888090553393,6.75,6,32.0,0.21782145874252126,10583.153914719995,10903.153914719995,10,52.63636363636363,5,0.5025906735751295,"291,72,162,37,5,12",False,False,0.19782145874252127
8,0.6368888090553393,6.75,6,64.0,0.209170475266723,10735.03588255656,11119.03588255656,6,82.71428571428571,6,0.5008635578583766,"290,159,12,40,72,6",False,False,0.189170475266723
8,0.6368888090553393,6.75,7,0.0,0.21675309499605275,9219.311246554942,9219.311246554942,170,3.3859649122807016,4,0.40932642487046633,"237,134,12,47,91,4,54",False,False,0.19675309499605276
8,0.6368888090553393,6.75,7,0.1,0.21689607573005953,9218.79317901501,9235.39317901501,166,3.467065868263473,4,0.40932642487046633,"237,134,12,47,91,4,54",False,False,0.19689607573005954
8,0.6368888090553393,6.75,7,0.25,0.21689607573005953,9218.79317901501,9260.29317901501,166,3.467065868263473,4,0.40932642487046633,"237,134,12,47,91,4,54",False,False,0.19689607573005954
8,0.6368888090553393,6.75,7,0.5,0.21493511507016716,9221.261522056462,9299.261522056462,156,3.6878980891719744,4,0.40241796200345425,"233,135,12,48,94,4,53",False,False,0.19493511507016717
8,0.6368888090553393,6.75,7,1.0,0.21632332120107034,9223.969133525658,9369.969133525658,146,3.938775510204082,4,0.40414507772020725,"234,138,12,46,94,4,51",False,False,0.19632332120107035
8,0.6368888090553393,6.75,7,2.0,0.21656170508934647,9259.907753252855,9491.907753252855,116,4.948717948717949,4,0.40932642487046633,"237,138,12,48,89,4,51",False,False,0.19656170508934648
8,0.6368888090553393,6.75,7,4.0,0.2241071700490487,9362.001671511134,9642.001671511134,70,8.154929577464788,5,0.4283246977547496,"139,68,248,56,12,5,51",False,False,0.20410717004904871
8,0.6368888090553393,6.75,7,8.0,0.22348837500154514,9386.032964999753,9842.032964999753,57,9.982758620689655,4,0.4317789291882556,"250,140,12,49,69,4,55",False,False,0.20348837500154515
8,0.6368888090553393,6.75,7,16.0,0.21959448823070873,9693.674804030577,10141.674804030577,28,19.96551724137931,4,0.44041450777202074,"255,71,155,43,4,12,39",False,False,0.19959448823070874
8,0.6368888090553393,6.75,7,32.0,0.21634031590163932,9837.47863015653,10541.47863015653,22,25.17391304347826,4,0.4525043177892919,"262,162,12,32,71,4,36",False,False,0.19634031590163933
8,0.6368888090553393,6.75,7,64.0,0.2147418708573069,10442.49956661995,10890.49956661995,7,72.375,2,0.5008635578583766,"290,159,4,33,79,2,12",False,False,0.1947418708573069
8,0.6368888090553393,6.75,8,0.0,0.18496433182209296,8775.236267168017,8775.236267168017,192,3.0,5,0.30397236614853196,"86,132,67,176,5,55,46,12",False,False,0.16496433182209297
8,0.6368888090553393,6.75,8,0.1,0.18496433182209296,8775.236267168017,8794.436267168017,192,3.0,5,0.30397236614853196,"86,132,67,176,5,55,46,12",False,False,0.16496433182209297
8,0.6368888090553393,6.75,8,0.25,0.18496433182209296,8775.236267168017,8823.236267168017,192,3.0,5,0.30397236614853196,"86,132,67,176,5,55,46,12",False,False,0.16496433182209297
8,0.6368888090553393,6.75,8,0.5,0.18453269587830465,8776.228725457666,8868.728725457666,185,3.1129032258064515,5,0.30569948186528495,"85,133,67,177,5,54,46,12",False,False,0.16453269587830466
8,0.6368888090553393,6.75,8,1.0,0.21918119050247759,8767.179372228222,8910.179372228222,143,4.020833333333333,4,0.37305699481865284,"66,47,139,4,216,46,12,49",False,False,0.1991811905024776
8,0.6368888090553393,6.75,8,2.0,0.2182844394532654,8801.377801148483,9051.377801148483,125,4.595238095238095,4,0.3696027633851468,"66,44,139,4,214,50,12,50",False,False,0.1982844394532654
8,0.6368888090553393,6.75,8,4.0,0.21829119870394226,8850.508629946913,9274.508629946913,106,5.411214953271028,4,0.38169257340241797,"65,36,140,4,221,51,12,50",False,False,0.19829119870394227
